"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.312632957E1,4.600000009E-2,-1.300000027E-2,-4.100000113E-2
8.313131696E1,4.199999943E-2,-1.400000043E-2,-8.000000380E-3
8.313630412E1,5.299999937E-2,-2.700000070E-2,3.000000026E-3
8.314129150E1,5.400000140E-2,-1.799999923E-2,-7.000000216E-3
8.314627885E1,6.400000304E-2,-3.500000015E-2,-3.000000026E-3
8.315126600E1,5.499999970E-2,-2.400000021E-2,2.899999917E-2
8.315625338E1,3.200000152E-2,-2.300000004E-2,3.799999878E-2
8.316124070E1,8.999999613E-3,-2.199999988E-2,4.199999943E-2
8.316622785E1,-9.999999776E-3,-6.000000052E-3,3.900000080E-2
8.317121526E1,-6.000000052E-3,-7.000000216E-3,5.400000140E-2
8.317620257E1,0.000000000E0,-1.700000092E-2,7.199999690E-2
8.318118993E1,-3.000000026E-3,-8.999999613E-3,7.699999958E-2
8.318617708E1,-1.300000027E-2,-7.000000216E-3,6.899999827E-2
8.319116439E1,-1.799999923E-2,-1.400000043E-2,6.700000167E-2
8.319615177E1,-1.700000092E-2,-2.199999988E-2,4.899999872E-2
8.320113891E1,-4.999999888E-3,-2.199999988E-2,4.899999872E-2
8.320612622E1,6.000000052E-3,-1.099999994E-2,1.600000076E-2
8.321111360E1,1.999999955E-2,-1.899999939E-2,-4.999999888E-3
8.321610077E1,2.899999917E-2,-1.499999966E-2,-5.000000075E-2
8.322108808E1,3.900000080E-2,-6.000000052E-3,-7.800000161E-2
8.322607546E1,4.100000113E-2,8.000000380E-3,-1.030000001E-1
8.323106261E1,7.100000232E-2,2.000000095E-3,-1.169999987E-1
8.323604991E1,7.000000030E-2,1.099999994E-2,-1.070000008E-1
8.324103732E1,7.299999893E-2,1.099999994E-2,-1.080000028E-1
8.324602447E1,3.299999982E-2,9.999999776E-3,-9.399999678E-2
8.325101186E1,2.300000004E-2,0.000000000E0,-7.900000364E-2
8.325599918E1,-4.000000190E-3,-1.200000010E-2,-4.399999976E-2
8.326098634E1,-2.999999933E-2,-2.500000037E-2,-3.099999949E-2
8.326597372E1,-4.300000146E-2,-1.600000076E-2,8.999999613E-3
8.327096102E1,-3.799999878E-2,-2.999999933E-2,2.999999933E-2
8.327594817E1,-3.799999878E-2,-3.099999949E-2,2.899999917E-2
8.328093548E1,-1.499999966E-2,-1.899999939E-2,3.500000015E-2
8.328592287E1,9.999999776E-3,1.000000047E-3,3.200000152E-2
8.329091002E1,1.400000043E-2,6.000000052E-3,2.300000004E-2
8.329589741E1,1.999999955E-2,2.600000054E-2,1.300000027E-2
8.330088472E1,2.999999933E-2,2.099999972E-2,3.700000048E-2
8.330587188E1,3.299999982E-2,3.999999911E-2,4.699999839E-2
8.331085917E1,1.300000027E-2,4.699999839E-2,7.199999690E-2
8.331584656E1,-1.499999966E-2,3.700000048E-2,1.010000035E-1
8.332083371E1,-3.700000048E-2,1.999999955E-2,1.190000027E-1
8.332582109E1,-5.299999937E-2,1.400000043E-2,1.319999993E-1
8.333080840E1,-6.899999827E-2,2.000000095E-3,1.379999965E-1
8.333579575E1,-8.200000226E-2,1.099999994E-2,1.539999992E-1
8.334078283E1,-9.399999678E-2,9.999999776E-3,1.770000011E-1
8.334577021E1,-8.699999750E-2,2.199999988E-2,1.870000064E-1
8.335075735E1,-7.699999958E-2,1.300000027E-2,1.500000060E-1
8.335574473E1,-5.799999833E-2,1.999999955E-2,1.140000001E-1
8.336073204E1,-6.100000069E-2,2.899999917E-2,7.000000030E-2
8.336571944E1,-4.500000179E-2,3.500000015E-2,2.099999972E-2
8.337070659E1,-8.999999613E-3,4.300000146E-2,-2.400000021E-2
8.337569390E1,7.000000216E-3,3.400000185E-2,-6.499999762E-2
8.338068106E1,3.200000152E-2,4.300000146E-2,-1.059999987E-1
8.338566844E1,4.100000113E-2,4.199999943E-2,-1.400000006E-1
8.339065577E1,4.600000009E-2,2.999999933E-2,-1.650000066E-1
8.339564315E1,3.500000015E-2,1.400000043E-2,-1.759999990E-1
8.340063029E1,3.700000048E-2,1.000000047E-3,-1.790000051E-1
8.340561767E1,3.400000185E-2,1.600000076E-2,-1.620000005E-1
8.341060498E1,3.299999982E-2,1.300000027E-2,-1.070000008E-1
8.341559214E1,1.999999955E-2,1.000000047E-3,-5.499999970E-2
8.342057953E1,1.200000010E-2,-1.600000076E-2,-2.999999933E-2
8.342556682E1,-2.400000021E-2,-2.400000021E-2,-7.000000216E-3
8.343055398E1,-2.800000086E-2,-3.799999878E-2,-4.000000190E-3
8.343554136E1,-8.999999613E-3,-4.600000009E-2,-1.400000043E-2
8.344052865E1,-4.000000190E-3,-4.800000042E-2,-1.700000092E-2
8.344551580E1,1.700000092E-2,-5.400000140E-2,-3.999999911E-2
8.345050319E1,3.500000015E-2,-4.300000146E-2,-5.499999970E-2
8.345549050E1,4.500000179E-2,-3.400000185E-2,-5.900000036E-2
8.346047765E1,5.499999970E-2,-2.500000037E-2,-5.499999970E-2
8.346546503E1,5.400000140E-2,-2.199999988E-2,-5.000000075E-2
8.347045233E1,3.099999949E-2,-3.500000015E-2,-1.700000092E-2
8.347543949E1,1.499999966E-2,-2.800000086E-2,7.000000216E-3
8.348042687E1,-9.999999776E-3,-3.200000152E-2,2.000000095E-3
8.348541418E1,-2.500000037E-2,-1.899999939E-2,1.300000027E-2
8.349040156E1,-3.500000015E-2,-1.700000092E-2,1.799999923E-2
8.349538874E1,-3.599999845E-2,1.400000043E-2,4.100000113E-2
8.350037604E1,-5.299999937E-2,1.099999994E-2,6.300000101E-2
8.350536320E1,-5.799999833E-2,8.999999613E-3,5.999999866E-2
8.351035060E1,-5.000000075E-2,7.000000216E-3,6.499999762E-2
8.351533791E1,-2.999999933E-2,-1.499999966E-2,5.999999866E-2
8.352032505E1,-1.099999994E-2,-1.899999939E-2,5.499999970E-2
8.352531244E1,9.999999776E-3,-2.300000004E-2,1.400000043E-2
8.353029976E1,3.099999949E-2,-2.199999988E-2,-7.000000216E-3
8.353528692E1,6.300000101E-2,-1.600000076E-2,-3.299999982E-2
8.354027429E1,7.699999958E-2,-7.000000216E-3,-4.699999839E-2
8.354526160E1,7.699999958E-2,8.999999613E-3,-6.599999964E-2
8.355024875E1,7.299999893E-2,1.099999994E-2,-7.599999756E-2
8.355523615E1,4.500000179E-2,1.000000047E-3,-7.800000161E-2
8.356022346E1,3.200000152E-2,4.999999888E-3,-7.599999756E-2
8.356521063E1,2.199999988E-2,2.000000095E-3,-7.800000161E-2
8.357019801E1,1.899999939E-2,8.999999613E-3,-7.299999893E-2
8.357518532E1,7.000000216E-3,-4.000000190E-3,-3.999999911E-2
8.358017272E1,-1.400000043E-2,-4.999999888E-3,0.000000000E0
8.358515988E1,-4.199999943E-2,-1.300000027E-2,1.300000027E-2
8.359014727E1,-7.000000030E-2,-4.999999888E-3,1.799999923E-2
8.359513458E1,-8.600000292E-2,-4.000000190E-3,2.199999988E-2
8.360012173E1,-7.500000298E-2,4.000000190E-3,2.300000004E-2
8.360510904E1,-6.400000304E-2,-2.000000095E-3,2.800000086E-2
8.361009642E1,-4.300000146E-2,8.999999613E-3,3.400000185E-2
8.361508357E1,-2.300000004E-2,-4.999999888E-3,2.700000070E-2
8.362007097E1,-7.000000216E-3,-4.000000190E-3,3.500000015E-2
8.362505828E1,1.499999966E-2,2.000000095E-3,3.200000152E-2
8.363004543E1,2.899999917E-2,-8.999999613E-3,4.100000113E-2
8.363503274E1,3.500000015E-2,-1.700000092E-2,1.899999939E-2
8.364002013E1,3.700000048E-2,-3.299999982E-2,2.700000070E-2
8.364500729E1,4.500000179E-2,-3.900000080E-2,3.500000015E-2
8.364999467E1,2.999999933E-2,-2.600000054E-2,3.500000015E-2
8.365498199E1,1.600000076E-2,-3.200000152E-2,5.299999937E-2
8.365996914E1,3.000000026E-3,-1.200000010E-2,7.100000232E-2
8.366495652E1,-1.600000076E-2,-1.300000027E-2,8.399999887E-2
8.366994383E1,-4.300000146E-2,4.000000190E-3,9.000000358E-2
8.367493099E1,-7.999999821E-2,8.999999613E-3,6.800000370E-2
8.367991836E1,-9.099999815E-2,8.999999613E-3,5.799999833E-2
8.368490566E1,-1.010000035E-1,1.099999994E-2,5.999999866E-2
8.368989303E1,-1.040000021E-1,1.799999923E-2,3.400000185E-2
8.369488019E1,-9.799999744E-2,3.200000152E-2,8.000000380E-3
8.369986750E1,-8.100000024E-2,3.999999911E-2,-1.600000076E-2
8.370485466E1,-4.699999839E-2,4.399999976E-2,-2.999999933E-2
8.370984204E1,-2.600000054E-2,2.300000004E-2,-6.400000304E-2
8.371482933E1,-1.700000092E-2,3.999999911E-2,-8.900000155E-2
8.371981648E1,1.200000010E-2,4.300000146E-2,-9.399999678E-2
8.372480386E1,2.899999917E-2,4.399999976E-2,-1.159999967E-1
8.372979117E1,4.199999943E-2,3.500000015E-2,-1.589999944E-1
8.373477833E1,4.100000113E-2,2.999999933E-2,-1.500000060E-1
8.373976569E1,4.399999976E-2,7.000000216E-3,-1.469999999E-1
8.374475300E1,5.299999937E-2,0.000000000E0,-1.059999987E-1
8.374974039E1,6.300000101E-2,-1.499999966E-2,-5.200000107E-2
8.375472744E1,5.400000140E-2,-4.399999976E-2,1.000000047E-3
8.375971483E1,4.699999839E-2,-6.199999899E-2,4.500000179E-2
8.376470196E1,3.400000185E-2,-7.999999821E-2,7.800000161E-2
8.376968934E1,3.799999878E-2,-1.019999981E-1,1.140000001E-1
8.377467665E1,5.700000003E-2,-8.799999952E-2,1.389999986E-1
8.377966381E1,5.200000107E-2,-7.999999821E-2,1.609999985E-1
8.378465119E1,5.999999866E-2,-5.600000173E-2,1.630000025E-1
8.378963851E1,6.700000167E-2,-4.500000179E-2,1.480000019E-1
8.379462567E1,7.299999893E-2,-4.300000146E-2,1.280000061E-1
8.379961303E1,7.400000095E-2,-3.299999982E-2,1.000000015E-1
8.380460034E1,6.300000101E-2,-1.600000076E-2,6.800000370E-2
8.380958750E1,6.100000069E-2,-1.499999966E-2,-8.000000380E-3
8.381457488E1,8.900000155E-2,-1.400000043E-2,-5.200000107E-2
8.381956219E1,1.019999981E-1,-7.000000216E-3,-5.900000036E-2
8.382454957E1,8.299999684E-2,1.000000047E-3,-8.100000024E-2
8.382953673E1,6.300000101E-2,1.200000010E-2,-9.899999946E-2
8.383452412E1,4.800000042E-2,4.000000190E-3,-7.199999690E-2
8.383951120E1,3.799999878E-2,-4.999999888E-3,-3.999999911E-2
8.384449859E1,3.999999911E-2,-1.200000010E-2,-1.000000047E-3
8.384948590E1,5.499999970E-2,-4.000000190E-3,2.899999917E-2
8.385447328E1,6.100000069E-2,-1.099999994E-2,5.700000003E-2
8.385946045E1,4.500000179E-2,-1.000000047E-3,1.089999974E-1
8.386444776E1,5.900000036E-2,-4.000000190E-3,1.500000060E-1
8.386943514E1,2.999999933E-2,-1.099999994E-2,1.700000018E-1
8.387442230E1,2.600000054E-2,-1.300000027E-2,1.659999937E-1
8.387940962E1,2.800000086E-2,-1.899999939E-2,1.620000005E-1
8.388439701E1,1.999999955E-2,-1.700000092E-2,1.519999951E-1
8.388938416E1,1.999999955E-2,-1.799999923E-2,1.199999973E-1
8.389437148E1,8.000000380E-3,-3.000000026E-3,8.799999952E-2
8.389935886E1,4.999999888E-3,7.000000216E-3,6.800000370E-2
8.390434605E1,-3.000000026E-3,2.099999972E-2,7.999999821E-2
8.390933343E1,-1.400000043E-2,2.199999988E-2,5.600000173E-2
8.391432074E1,-3.200000152E-2,4.100000113E-2,1.999999955E-2
8.391930789E1,-5.400000140E-2,5.499999970E-2,1.799999923E-2
8.392429520E1,-7.599999756E-2,6.700000167E-2,2.899999917E-2
8.392928260E1,-9.899999946E-2,6.100000069E-2,2.099999972E-2
8.393426975E1,-1.250000000E-1,5.999999866E-2,6.000000052E-3
8.393925707E1,-1.230000034E-1,5.400000140E-2,-1.799999923E-2
8.394424446E1,-1.150000021E-1,5.099999905E-2,-5.200000107E-2
8.394923161E1,-1.000000015E-1,4.800000042E-2,-8.799999952E-2
8.395421891E1,-8.699999750E-2,5.000000075E-2,-1.220000014E-1
8.395920630E1,-5.999999866E-2,5.099999905E-2,-1.620000005E-1
8.396419345E1,-5.200000107E-2,5.400000140E-2,-1.720000058E-1
8.396918072E1,-3.599999845E-2,5.099999905E-2,-1.739999950E-1
8.397416811E1,-1.499999966E-2,4.800000042E-2,-1.700000018E-1
8.397915525E1,0.000000000E0,3.299999982E-2,-1.550000012E-1
8.398414255E1,8.000000380E-3,2.199999988E-2,-1.159999967E-1
8.398912995E1,3.500000015E-2,-8.000000380E-3,-7.400000095E-2
8.399411711E1,4.300000146E-2,-2.199999988E-2,-2.800000086E-2
8.399910440E1,2.700000070E-2,-5.000000075E-2,3.999999911E-2
8.400409179E1,2.000000095E-3,-6.800000370E-2,8.299999684E-2
8.400907894E1,-7.000000216E-3,-9.899999946E-2,1.379999965E-1
8.401406625E1,-1.499999966E-2,-1.099999994E-1,1.729999930E-1
8.401905361E1,-2.500000037E-2,-9.899999946E-2,1.710000038E-1
8.402404077E1,-2.800000086E-2,-8.900000155E-2,1.710000038E-1
8.402902815E1,-8.999999613E-3,-7.299999893E-2,1.710000038E-1
8.403401545E1,-8.999999613E-3,-4.300000146E-2,1.410000026E-1
8.403900261E1,0.000000000E0,-3.000000026E-3,1.089999974E-1
8.404398991E1,-7.000000216E-3,0.000000000E0,8.500000089E-2
8.404897728E1,-8.999999613E-3,1.499999966E-2,6.800000370E-2
8.405396443E1,-2.500000037E-2,1.999999955E-2,2.700000070E-2
8.405895182E1,-2.300000004E-2,9.999999776E-3,-2.899999917E-2
8.406393913E1,-4.500000179E-2,1.899999939E-2,-5.400000140E-2
8.406892628E1,-3.799999878E-2,2.500000037E-2,-7.000000030E-2
8.407391357E1,-5.900000036E-2,2.400000021E-2,-8.399999887E-2
8.407890096E1,-6.800000370E-2,2.700000070E-2,-9.799999744E-2
8.408388810E1,-5.299999937E-2,3.099999949E-2,-1.110000014E-1
8.408887548E1,-3.200000152E-2,2.099999972E-2,-9.799999744E-2
8.409386279E1,-1.200000010E-2,1.400000043E-2,-8.399999887E-2
8.409884993E1,-2.000000095E-3,1.499999966E-2,-7.500000298E-2
8.410383731E1,8.999999613E-3,6.000000052E-3,-9.000000358E-2
8.410882463E1,2.400000021E-2,-1.899999939E-2,-8.799999952E-2
8.411381201E1,6.499999762E-2,-3.599999845E-2,-8.299999684E-2
8.411879909E1,8.799999952E-2,-3.799999878E-2,-4.199999943E-2
8.412378647E1,9.799999744E-2,-3.999999911E-2,-2.400000021E-2
8.412877363E1,1.120000035E-1,-6.100000069E-2,-1.700000092E-2
8.413376100E1,1.089999974E-1,-7.900000364E-2,0.000000000E0
8.413874831E1,1.040000021E-1,-7.699999958E-2,-2.099999972E-2
8.414373570E1,1.019999981E-1,-7.699999958E-2,-8.999999613E-3
8.414872286E1,9.499999881E-2,-5.200000107E-2,2.800000086E-2
8.415371016E1,7.000000030E-2,-4.300000146E-2,6.700000167E-2
8.415869734E1,4.100000113E-2,-4.399999976E-2,7.599999756E-2
8.416368472E1,2.000000095E-3,-4.100000113E-2,7.800000161E-2
8.416867203E1,-2.099999972E-2,-5.000000075E-2,6.800000370E-2
8.417365918E1,-3.400000185E-2,-3.799999878E-2,4.899999872E-2
8.417864650E1,-6.499999762E-2,-2.099999972E-2,6.400000304E-2
8.418363389E1,-7.699999958E-2,-1.999999955E-2,5.900000036E-2
8.418862104E1,-5.799999833E-2,-3.000000026E-3,4.500000179E-2
8.419360843E1,-4.600000009E-2,-8.000000380E-3,1.700000092E-2
8.419859574E1,-4.000000190E-3,-6.000000052E-3,4.000000190E-3
8.420358289E1,1.300000027E-2,-1.000000047E-3,-9.999999776E-3
8.420857020E1,3.099999949E-2,-1.000000047E-3,-3.599999845E-2
8.421355757E1,6.700000167E-2,-4.000000190E-3,-5.799999833E-2
8.421854472E1,7.900000364E-2,-1.499999966E-2,-6.499999762E-2
8.422353210E1,8.600000292E-2,-9.999999776E-3,-7.500000298E-2
8.422851941E1,8.600000292E-2,-1.499999966E-2,-7.299999893E-2
8.423350656E1,7.599999756E-2,-9.999999776E-3,-6.199999899E-2
8.423849395E1,7.199999690E-2,-1.200000010E-2,-3.799999878E-2
8.424348126E1,4.800000042E-2,-1.099999994E-2,-1.700000092E-2
8.424846841E1,8.000000380E-3,-4.999999888E-3,-1.899999939E-2
8.425345572E1,-2.199999988E-2,-6.000000052E-3,-3.599999845E-2
8.425844310E1,-3.999999911E-2,-8.999999613E-3,-3.299999982E-2
8.426343026E1,-4.500000179E-2,-1.600000076E-2,-4.500000179E-2
8.426841764E1,-3.400000185E-2,3.000000026E-3,-2.300000004E-2
8.427340495E1,-4.800000042E-2,3.000000026E-3,-8.999999613E-3
8.427839210E1,-3.099999949E-2,1.200000010E-2,1.099999994E-2
8.428337941E1,-3.400000185E-2,4.999999888E-3,1.000000047E-3
8.428836679E1,-2.500000037E-2,-3.000000026E-3,1.799999923E-2
8.429335395E1,-1.999999955E-2,-4.000000190E-3,4.999999888E-3
8.429834133E1,-2.400000021E-2,6.000000052E-3,-3.000000026E-3
8.430332864E1,-2.500000037E-2,8.000000380E-3,3.000000026E-3
8.430831579E1,-1.400000043E-2,2.400000021E-2,9.999999776E-3
8.431330310E1,-1.099999994E-2,1.499999966E-2,6.000000052E-3
8.431829048E1,-1.000000047E-3,3.099999949E-2,1.799999923E-2
8.432327764E1,-1.200000010E-2,4.399999976E-2,2.400000021E-2
8.432826502E1,-3.299999982E-2,4.699999839E-2,4.000000190E-3
8.433325234E1,-4.300000146E-2,5.799999833E-2,-9.999999776E-3
8.433823950E1,-5.400000140E-2,4.600000009E-2,-3.599999845E-2
8.434322688E1,-5.200000107E-2,4.300000146E-2,-6.499999762E-2
8.434821419E1,-4.800000042E-2,4.399999976E-2,-5.799999833E-2
8.435320157E1,-5.900000036E-2,4.600000009E-2,-4.600000009E-2
8.435818865E1,-5.499999970E-2,4.300000146E-2,-3.900000080E-2
8.436317603E1,-5.900000036E-2,3.599999845E-2,-4.399999976E-2
8.436816317E1,-4.899999872E-2,5.000000075E-2,-3.200000152E-2
8.437315056E1,-4.500000179E-2,4.199999943E-2,8.000000380E-3
8.437813788E1,-2.999999933E-2,3.099999949E-2,3.500000015E-2
8.438312526E1,-3.900000080E-2,3.099999949E-2,5.499999970E-2
8.438811241E1,-3.700000048E-2,1.099999994E-2,7.100000232E-2
8.439309972E1,-3.500000015E-2,-4.000000190E-3,7.400000095E-2
8.439808689E1,-2.400000021E-2,-7.000000216E-3,7.999999821E-2
8.440307427E1,-1.600000076E-2,-4.999999888E-3,1.120000035E-1
8.440806158E1,-1.000000047E-3,-6.000000052E-3,1.199999973E-1
8.441304874E1,1.400000043E-2,6.000000052E-3,1.129999980E-1
8.441803605E1,1.999999955E-2,-8.000000380E-3,9.600000083E-2
8.442302345E1,1.099999994E-2,-1.400000043E-2,8.100000024E-2
8.442801060E1,3.099999949E-2,-2.600000054E-2,3.200000152E-2
8.443299798E1,4.199999943E-2,-4.800000042E-2,-9.999999776E-3
8.443798530E1,6.800000370E-2,-5.700000003E-2,-4.800000042E-2
8.444297245E1,7.500000298E-2,-5.900000036E-2,-1.040000021E-1
8.444795975E1,8.299999684E-2,-6.599999964E-2,-1.250000000E-1
8.445294713E1,8.900000155E-2,-4.899999872E-2,-1.379999965E-1
8.445793430E1,9.300000221E-2,-3.700000048E-2,-1.099999994E-1
8.446292160E1,7.800000161E-2,-2.600000054E-2,-1.019999981E-1
8.446790895E1,7.000000030E-2,-1.700000092E-2,-8.500000089E-2
8.447289611E1,5.000000075E-2,-3.400000185E-2,-7.699999958E-2
8.447788349E1,3.200000152E-2,-4.100000113E-2,-4.500000179E-2
8.448287080E1,2.999999933E-2,-5.600000173E-2,-2.600000054E-2
8.448785796E1,2.199999988E-2,-5.000000075E-2,-3.000000026E-3
8.449284526E1,1.300000027E-2,-5.700000003E-2,8.000000380E-3
8.449783261E1,0.000000000E0,-4.800000042E-2,2.300000004E-2
8.450281977E1,-1.099999994E-2,-4.399999976E-2,2.999999933E-2
8.450780714E1,-2.400000021E-2,-5.799999833E-2,2.999999933E-2
8.451279445E1,-9.999999776E-3,-2.899999917E-2,3.700000048E-2
8.451778161E1,9.999999776E-3,-9.999999776E-3,4.699999839E-2
8.452276890E1,1.799999923E-2,-8.000000380E-3,5.499999970E-2
8.452775628E1,2.400000021E-2,4.000000190E-3,4.699999839E-2
8.453274344E1,0.000000000E0,1.499999966E-2,2.800000086E-2
8.453773074E1,-1.099999994E-2,1.799999923E-2,2.600000054E-2
8.454271814E1,-4.100000113E-2,1.799999923E-2,1.099999994E-2
8.454770529E1,-5.799999833E-2,2.400000021E-2,1.000000047E-3
8.455269267E1,-7.500000298E-2,3.400000185E-2,-1.099999994E-2
8.455768000E1,-5.600000173E-2,3.299999982E-2,-1.899999939E-2
8.456266715E1,-5.600000173E-2,1.700000092E-2,-2.800000086E-2
8.456765444E1,-4.300000146E-2,2.099999972E-2,-2.999999933E-2
8.457264183E1,-2.300000004E-2,1.899999939E-2,-4.500000179E-2
8.457762899E1,1.499999966E-2,1.700000092E-2,-6.499999762E-2
8.458261637E1,3.700000048E-2,2.500000037E-2,-6.100000069E-2
8.458760368E1,6.800000370E-2,2.500000037E-2,-5.799999833E-2
8.459259081E1,7.299999893E-2,1.999999955E-2,-7.900000364E-2
8.459757820E1,9.700000286E-2,1.400000043E-2,-8.799999952E-2
8.460256551E1,1.140000001E-1,3.999999911E-2,-5.700000003E-2
8.460755266E1,1.120000035E-1,4.899999872E-2,-7.000000216E-3
8.461253997E1,8.799999952E-2,4.300000146E-2,3.500000015E-2
8.461752735E1,5.999999866E-2,5.000000075E-2,5.900000036E-2
8.462251451E1,4.600000009E-2,4.300000146E-2,8.200000226E-2
8.462750183E1,2.899999917E-2,3.799999878E-2,1.360000074E-1
8.463248922E1,-2.000000095E-3,4.800000042E-2,1.909999996E-1
8.463747638E1,-3.099999949E-2,3.799999878E-2,2.409999967E-1
8.464246368E1,-5.700000003E-2,3.400000185E-2,2.689999938E-1
8.464745106E1,-6.499999762E-2,6.000000052E-3,2.730000019E-1
8.465243822E1,-6.499999762E-2,0.000000000E0,2.599999905E-1
8.465742552E1,-5.200000107E-2,0.000000000E0,1.870000064E-1
8.466241271E1,-4.699999839E-2,8.999999613E-3,1.129999980E-1
8.466740010E1,-8.200000226E-2,1.799999923E-2,1.190000027E-1
8.467238740E1,-6.700000167E-2,3.000000026E-3,1.659999937E-1
8.467737478E1,-7.100000232E-2,8.000000380E-3,8.299999684E-2
8.468236196E1,-9.700000286E-2,2.400000021E-2,-2.099999972E-2
8.468734927E1,-9.099999815E-2,3.400000185E-2,-6.800000370E-2
8.469233642E1,-7.299999893E-2,4.800000042E-2,-1.180000007E-1
8.469732383E1,-6.599999964E-2,5.400000140E-2,-1.800000072E-1
8.470231114E1,-6.599999964E-2,6.800000370E-2,-2.610000074E-1
8.470729829E1,-5.799999833E-2,7.000000030E-2,-2.660000026E-1
8.471228569E1,-6.800000370E-2,9.399999678E-2,-2.419999987E-1
8.471727300E1,-7.299999893E-2,8.799999952E-2,-2.560000122E-1
8.472226038E1,-7.599999756E-2,7.299999893E-2,-2.259999961E-1
8.472724754E1,-7.999999821E-2,3.900000080E-2,-1.770000011E-1
8.473223482E1,-8.500000089E-2,1.799999923E-2,-1.509999931E-1
8.473722198E1,-9.099999815E-2,-9.999999776E-3,-9.600000083E-2
8.474220934E1,-7.800000161E-2,-2.300000004E-2,-5.900000036E-2
8.474719666E1,-5.499999970E-2,-3.200000152E-2,-3.599999845E-2
8.475218381E1,-2.500000037E-2,-3.299999982E-2,0.000000000E0
8.475717116E1,2.000000095E-3,-3.999999911E-2,7.000000216E-3
8.476215847E1,1.300000027E-2,-4.699999839E-2,3.200000152E-2
8.476714583E1,1.099999994E-2,-4.699999839E-2,2.800000086E-2
8.477213299E1,2.400000021E-2,-1.999999955E-2,5.499999970E-2
8.477712029E1,1.300000027E-2,-3.500000015E-2,7.800000161E-2
8.478210748E1,1.799999923E-2,-2.999999933E-2,9.499999881E-2
8.478709487E1,1.200000010E-2,-4.100000113E-2,7.999999821E-2
8.479208218E1,4.000000190E-3,-4.600000009E-2,9.600000083E-2
8.479706933E1,-2.800000086E-2,-3.299999982E-2,8.600000292E-2
8.480205672E1,-4.600000009E-2,-1.899999939E-2,6.899999827E-2
8.480704403E1,-8.200000226E-2,0.000000000E0,4.600000009E-2
8.481203118E1,-9.099999815E-2,1.899999939E-2,2.700000070E-2
8.481701855E1,-7.800000161E-2,1.499999966E-2,-2.899999917E-2
8.482200586E1,-5.499999970E-2,1.899999939E-2,-5.799999833E-2
8.482699301E1,-2.500000037E-2,1.499999966E-2,-8.600000292E-2
8.483198040E1,1.600000076E-2,1.600000076E-2,-7.500000298E-2
8.483696771E1,6.400000304E-2,1.700000092E-2,-8.500000089E-2
8.484195486E1,1.010000035E-1,-1.000000047E-3,-7.000000030E-2
8.484694217E1,1.500000060E-1,-2.800000086E-2,-5.900000036E-2
8.485192956E1,1.700000018E-1,-5.799999833E-2,-4.899999872E-2
8.485691671E1,1.930000037E-1,-6.400000304E-2,-5.099999905E-2
8.486190402E1,1.889999956E-1,-7.599999756E-2,-5.600000173E-2
8.486689118E1,1.850000024E-1,-7.800000161E-2,-3.900000080E-2
8.487187856E1,1.729999930E-1,-6.199999899E-2,-2.000000095E-3
8.487686588E1,1.420000046E-1,-5.700000003E-2,3.400000185E-2
8.488185326E1,1.059999987E-1,-6.100000069E-2,4.399999976E-2
8.488684039E1,7.699999958E-2,-6.199999899E-2,3.900000080E-2
8.489182770E1,5.000000075E-2,-5.499999970E-2,5.799999833E-2
8.489681485E1,2.300000004E-2,-5.400000140E-2,9.399999678E-2
8.490180221E1,1.000000047E-3,-4.699999839E-2,1.330000013E-1
8.490678952E1,-2.300000004E-2,-3.700000048E-2,1.439999938E-1
8.491177666E1,-2.600000054E-2,-3.500000015E-2,1.480000019E-1
8.491676404E1,-2.999999933E-2,-2.400000021E-2,1.030000001E-1
8.492175136E1,-2.600000054E-2,-2.300000004E-2,6.899999827E-2
8.492673852E1,-8.999999613E-3,-1.999999955E-2,5.499999970E-2
8.493172582E1,1.300000027E-2,-8.999999613E-3,1.899999939E-2
